CityName,YY,MM,WGS84_Lon,WGS84_Lat,RainValue
©yÄõ¿¤,1997,9,121.55,24.45,6.51154
©yÄõ¿¤,1997,10,121.55,24.45,2.46227
©yÄõ¿¤,1997,11,121.55,24.45,0.477777
©yÄõ¿¤,1997,12,121.55,24.45,1.60665
©yÄõ¿¤,1998,1,121.55,24.45,2.72629
©yÄõ¿¤,1998,2,121.55,24.45,9.50248
©yÄõ¿¤,1998,3,121.55,24.45,3.0841
©yÄõ¿¤,1998,4,121.55,24.45,2.64496
©yÄõ¿¤,1998,5,121.55,24.45,14.0352
©yÄõ¿¤,1998,6,121.55,24.45,6.94091
©yÄõ¿¤,1998,7,121.55,24.45,4.2835
©yÄõ¿¤,1998,8,121.55,24.45,12.5427
©yÄõ¿¤,1998,9,121.55,24.45,16.7819
©yÄõ¿¤,1998,10,121.55,24.45,55.9668
©yÄõ¿¤,1998,11,121.55,24.45,7.15175
©yÄõ¿¤,1998,12,121.55,24.45,6.32171
©yÄõ¿¤,1999,1,121.55,24.45,2.89279
©yÄõ¿¤,1999,2,121.55,24.45,0.810285
©yÄõ¿¤,1999,3,121.55,24.45,1.72773
©yÄõ¿¤,1999,4,121.55,24.45,1.87379
©yÄõ¿¤,1999,5,121.55,24.45,6.39543
©yÄõ¿¤,1999,6,121.55,24.45,17.4647
©yÄõ¿¤,1999,7,121.55,24.45,12.194
©yÄõ¿¤,1999,8,121.55,24.45,15.8411
©yÄõ¿¤,1999,9,121.55,24.45,10.9108
©yÄõ¿¤,1999,10,121.55,24.45,11.5635
©yÄõ¿¤,1999,11,121.55,24.45,3.66876
©yÄõ¿¤,1999,12,121.55,24.45,6.77392
©yÄõ¿¤,2000,1,121.55,24.45,3.29492
©yÄõ¿¤,2000,2,121.55,24.45,11.785
©yÄõ¿¤,2000,3,121.55,24.45,2.49458
©yÄõ¿¤,2000,4,121.55,24.45,6.4121
©yÄõ¿¤,2000,5,121.55,24.45,6.03951
©yÄõ¿¤,2000,6,121.55,24.45,10.5257
©yÄõ¿¤,2000,7,121.55,24.45,8.12759
©yÄõ¿¤,2000,8,121.55,24.45,32.2375
©yÄõ¿¤,2000,9,121.55,24.45,5.70814
©yÄõ¿¤,2000,10,121.55,24.45,19.8522
©yÄõ¿¤,2000,11,121.55,24.45,14.6286
©yÄõ¿¤,2000,12,121.55,24.45,7.73101
©yÄõ¿¤,2001,1,121.55,24.45,4.89115
©yÄõ¿¤,2001,2,121.55,24.45,1.41974
©yÄõ¿¤,2001,3,121.55,24.45,2.32078
©yÄõ¿¤,2001,4,121.55,24.45,5.07912
©yÄõ¿¤,2001,5,121.55,24.45,16.525
©yÄõ¿¤,2001,6,121.55,24.45,7.40349
©yÄõ¿¤,2001,7,121.55,24.45,17.1076
©yÄõ¿¤,2001,8,121.55,24.45,3.75097
©yÄõ¿¤,2001,9,121.55,24.45,75.1392
©yÄõ¿¤,2001,10,121.55,24.45,4.19186
©yÄõ¿¤,2001,11,121.55,24.45,2.05645
©yÄõ¿¤,2001,12,121.55,24.45,5.77505
©yÄõ¿¤,2002,1,121.55,24.45,1.86662
©yÄõ¿¤,2002,2,121.55,24.45,0.848755
©yÄõ¿¤,2002,3,121.55,24.45,0.324532
©yÄõ¿¤,2002,4,121.55,24.45,0.28401
©yÄõ¿¤,2002,5,121.55,24.45,2.82357
©yÄõ¿¤,2002,6,121.55,24.45,6.48067
©yÄõ¿¤,2002,7,121.55,24.45,17.2155
©yÄõ¿¤,2002,8,121.55,24.45,5.12562
©yÄõ¿¤,2002,9,121.55,24.45,7.12433
©yÄõ¿¤,2002,10,121.55,24.45,4.82672
©yÄõ¿¤,2002,11,121.55,24.45,2.8653
©yÄõ¿¤,2002,12,121.55,24.45,4.18413
©yÄõ¿¤,2003,1,121.55,24.45,0.973348
©yÄõ¿¤,2003,2,121.55,24.45,0.625575
©yÄõ¿¤,2003,3,121.55,24.45,1.43872
©yÄõ¿¤,2003,4,121.55,24.45,3.3666
©yÄõ¿¤,2003,5,121.55,24.45,0.995739
©yÄõ¿¤,2003,6,121.55,24.45,6.35049
©yÄõ¿¤,2003,7,121.55,24.45,2.71038
©yÄõ¿¤,2003,8,121.55,24.45,7.65279
©yÄõ¿¤,2003,9,121.55,24.45,19.3073
©yÄõ¿¤,2003,10,121.55,24.45,9.65934
©yÄõ¿¤,2003,11,121.55,24.45,6.9135
©yÄõ¿¤,2003,12,121.55,24.45,0.477307
©yÄõ¿¤,2004,1,121.55,24.45,1.34683
©yÄõ¿¤,2004,2,121.55,24.45,4.78021
©yÄõ¿¤,2004,3,121.55,24.45,3.69899
©yÄõ¿¤,2004,4,121.55,24.45,3.16581
©yÄõ¿¤,2004,5,121.55,24.45,6.37272
©yÄõ¿¤,2004,6,121.55,24.45,5.43417
©yÄõ¿¤,2004,7,121.55,24.45,9.85742
©yÄõ¿¤,2004,8,121.55,24.45,19.4316
©yÄõ¿¤,2004,9,121.55,24.45,13.0082
©yÄõ¿¤,2004,10,121.55,24.45,11.7726
©yÄõ¿¤,2004,11,121.55,24.45,1.70091
©yÄõ¿¤,2004,12,121.55,24.45,15.7125
©yÄõ¿¤,2005,1,121.55,24.45,2.38813
©yÄõ¿¤,2005,2,121.55,24.45,6.0275
©yÄõ¿¤,2005,3,121.55,24.45,6.4127
©yÄõ¿¤,2005,4,121.55,24.45,1.42877
©yÄõ¿¤,2005,5,121.55,24.45,9.81369
©yÄõ¿¤,2005,6,121.55,24.45,8.18462
©yÄõ¿¤,2005,7,121.55,24.45,34.0554
©yÄõ¿¤,2005,8,121.55,24.45,35.5384
©yÄõ¿¤,2005,9,121.55,24.45,13.6314
©yÄõ¿¤,2005,10,121.55,24.45,21.6292
©yÄõ¿¤,2005,11,121.55,24.45,4.03931
©yÄõ¿¤,2005,12,121.55,24.45,2.85185
©yÄõ¿¤,2006,1,121.55,24.45,4.33992
©yÄõ¿¤,2006,2,121.55,24.45,1.93976
©yÄõ¿¤,2006,3,121.55,24.45,2.92059
©yÄõ¿¤,2006,4,121.55,24.45,4.18053
©yÄõ¿¤,2006,5,121.55,24.45,12.183
©yÄõ¿¤,2006,6,121.55,24.45,12.6283
©yÄõ¿¤,2006,7,121.55,24.45,15.1744
©yÄõ¿¤,2006,8,121.55,24.45,8.53091
©yÄõ¿¤,2006,9,121.55,24.45,22.0926
©yÄõ¿¤,2006,10,121.55,24.45,2.54953
©yÄõ¿¤,2006,11,121.55,24.45,5.43434
©yÄõ¿¤,2006,12,121.55,24.45,3.58009
©yÄõ¿¤,2007,1,121.55,24.45,3.93101
©yÄõ¿¤,2007,2,121.55,24.45,1.46554
©yÄõ¿¤,2007,3,121.55,24.45,2.63411
©yÄõ¿¤,2007,4,121.55,24.45,3.57181
©yÄõ¿¤,2007,5,121.55,24.45,7.57935
©yÄõ¿¤,2007,6,121.55,24.45,13.8704
©yÄõ¿¤,2007,7,121.55,24.45,3.69696
©yÄõ¿¤,2007,8,121.55,24.45,37.6552
©yÄõ¿¤,2007,9,121.55,24.45,21.9892
©yÄõ¿¤,2007,10,121.55,24.45,37.59
©yÄõ¿¤,2007,11,121.55,24.45,15.7606
©yÄõ¿¤,2007,12,121.55,24.45,0.954566
©yÄõ¿¤,2008,1,121.55,24.45,2.86482
©yÄõ¿¤,2008,2,121.55,24.45,4.94729
©yÄõ¿¤,2008,3,121.55,24.45,3.62712
©yÄõ¿¤,2008,4,121.55,24.45,1.71021
©yÄõ¿¤,2008,5,121.55,24.45,6.56411
©yÄõ¿¤,2008,6,121.55,24.45,6.84731
©yÄõ¿¤,2008,7,121.55,24.45,36.0005
©yÄõ¿¤,2008,8,121.55,24.45,4.30497
©yÄõ¿¤,2008,9,121.55,24.45,80.4144
©yÄõ¿¤,2008,10,121.55,24.45,9.81602
©yÄõ¿¤,2008,11,121.55,24.45,5.66158
©yÄõ¿¤,2008,12,121.55,24.45,2.13953
©yÄõ¿¤,2009,1,121.55,24.45,0.821239
©yÄõ¿¤,2009,2,121.55,24.45,2.38076
©yÄõ¿¤,2009,3,121.55,24.45,4.04748
©yÄõ¿¤,2009,4,121.55,24.45,3.43206
©yÄõ¿¤,2009,5,121.55,24.45,4.14233
©yÄõ¿¤,2009,6,121.55,24.45,7.48909
©yÄõ¿¤,2009,7,121.55,24.45,7.79177
©yÄõ¿¤,2009,8,121.55,24.45,24.347
©yÄõ¿¤,2009,9,121.55,24.45,7.73779
©yÄõ¿¤,2009,10,121.55,24.45,31.5397
©yÄõ¿¤,2009,11,121.55,24.45,1.80467
©yÄõ¿¤,2009,12,121.55,24.45,1.57133
©yÄõ¿¤,2010,1,121.55,24.45,3.01116
©yÄõ¿¤,2010,2,121.55,24.45,4.83178
©yÄõ¿¤,2010,3,121.55,24.45,0.807096
©yÄõ¿¤,2010,4,121.55,24.45,3.51713
©yÄõ¿¤,2010,5,121.55,24.45,2.67702
©yÄõ¿¤,2010,6,121.55,24.45,8.89525
©yÄõ¿¤,2010,7,121.55,24.45,9.0932
©yÄõ¿¤,2010,8,121.55,24.45,5.13865
©yÄõ¿¤,2010,9,121.55,24.45,17.8317
©yÄõ¿¤,2010,10,121.55,24.45,22.7669
©yÄõ¿¤,2010,11,121.55,24.45,5.05888
©yÄõ¿¤,2010,12,121.55,24.45,2.01672
©yÄõ¿¤,2011,1,121.55,24.45,2.57982
©yÄõ¿¤,2011,2,121.55,24.45,1.98218
©yÄõ¿¤,2011,3,121.55,24.45,2.95317
©yÄõ¿¤,2011,4,121.55,24.45,0.774343
©yÄõ¿¤,2011,5,121.55,24.45,8.74239
©yÄõ¿¤,2011,6,121.55,24.45,7.57062
©yÄõ¿¤,2011,7,121.55,24.45,6.05833
©yÄõ¿¤,2011,8,121.55,24.45,16.1061
©yÄõ¿¤,2011,9,121.55,24.45,5.15772
©yÄõ¿¤,2011,10,121.55,24.45,23.8654
©yÄõ¿¤,2011,11,121.55,24.45,10.7498
©yÄõ¿¤,2011,12,121.55,24.45,9.64751
©yÄõ¿¤,2012,1,121.55,24.45,3.64613
©yÄõ¿¤,2012,2,121.55,24.45,4.8464
©yÄõ¿¤,2012,3,121.55,24.45,2.31552
©yÄõ¿¤,2012,4,121.55,24.45,3.11202
©yÄõ¿¤,2012,5,121.55,24.45,8.74533
©yÄõ¿¤,2012,6,121.55,24.45,16.3374
©yÄõ¿¤,2012,7,121.55,24.45,25.0032
©yÄõ¿¤,2012,8,121.55,24.45,51.4688
©yÄõ¿¤,2012,9,121.55,24.45,12.7289
©yÄõ¿¤,2012,10,121.55,24.45,2.49935
©yÄõ¿¤,2012,11,121.55,24.45,4.45986
©yÄõ¿¤,2012,12,121.55,24.45,5.27495
©yÄõ¿¤,2013,1,121.55,24.45,1.46764
©yÄõ¿¤,2013,2,121.55,24.45,0.467284
©yÄõ¿¤,2013,3,121.55,24.45,0.522099
©yÄõ¿¤,2013,4,121.55,24.45,6.49033
©yÄõ¿¤,2013,5,121.55,24.45,7.57185
©yÄõ¿¤,2013,6,121.55,24.45,2.59251
©yÄõ¿¤,2013,7,121.55,24.45,10.7407
©yÄõ¿¤,2013,8,121.55,24.45,12.0369
©yÄõ¿¤,2013,9,121.55,24.45,18.9537
©yÄõ¿¤,2013,10,121.55,24.45,5.50942
©yÄõ¿¤,2013,11,121.55,24.45,2.58431
©yÄõ¿¤,2013,12,121.55,24.45,5.23082
©yÄõ¿¤,2014,1,121.55,24.45,0.536396
©yÄõ¿¤,2014,2,121.55,24.45,4.34873
©yÄõ¿¤,2014,3,121.55,24.45,2.91589
©yÄõ¿¤,2014,4,121.55,24.45,1.89272
©yÄõ¿¤,2014,5,121.55,24.45,8.0832
©yÄõ¿¤,2014,6,121.55,24.45,6.57876
©yÄõ¿¤,2014,7,121.55,24.45,13.2953
©yÄõ¿¤,2014,8,121.55,24.45,4.68458
©yÄõ¿¤,2014,9,121.55,24.45,5.06629
©yÄõ¿¤,2014,10,121.55,24.45,3.54089
©yÄõ¿¤,2014,11,121.55,24.45,1.65982
©yÄõ¿¤,2014,12,121.55,24.45,3.95728
©yÄõ¿¤,2015,1,121.55,24.45,2.38538
©yÄõ¿¤,2015,2,121.55,24.45,1.3894
©yÄõ¿¤,2015,3,121.55,24.45,2.8604
©yÄõ¿¤,2015,4,121.55,24.45,2.08761
©yÄõ¿¤,2015,5,121.55,24.45,7.21716
©yÄõ¿¤,2015,6,121.55,24.45,4.71688
©yÄõ¿¤,2015,7,121.55,24.45,9.6929
©yÄõ¿¤,2015,8,121.55,24.45,49.5054
©yÄõ¿¤,2015,9,121.55,24.45,29.7255
©yÄõ¿¤,2015,10,121.55,24.45,5.04351
©yÄõ¿¤,2015,11,121.55,24.45,5.16232
©yÄõ¿¤,2015,12,121.55,24.45,3.70985
©yÄõ¿¤,2016,1,121.55,24.45,7.30819
©yÄõ¿¤,2016,2,121.55,24.45,2.81458
©yÄõ¿¤,2016,3,121.55,24.45,6.57821
©yÄõ¿¤,2016,4,121.55,24.45,3.39692
©yÄõ¿¤,2016,5,121.55,24.45,6.63827
©yÄõ¿¤,2016,6,121.55,24.45,13.8832
©yÄõ¿¤,2016,7,121.55,24.45,15.1021
©yÄõ¿¤,2016,8,121.55,24.45,10.7235
©yÄõ¿¤,2016,9,121.55,24.45,60.1671
©yÄõ¿¤,2016,10,121.55,24.45,14.7719
©yÄõ¿¤,2016,11,121.55,24.45,6.66739
©yÄõ¿¤,2016,12,121.55,24.45,2.7251
©yÄõ¿¤,2017,1,121.55,24.45,1.98826
©yÄõ¿¤,2017,2,121.55,24.45,2.35481
©yÄõ¿¤,2017,3,121.55,24.45,3.06074
©yÄõ¿¤,2017,4,121.55,24.45,4.18629
©yÄõ¿¤,2017,5,121.55,24.45,7.33916
©yÄõ¿¤,2017,6,121.55,24.45,17.1482
©yÄõ¿¤,2017,7,121.55,24.45,11.4874
©yÄõ¿¤,2017,8,121.55,24.45,4.43247
©yÄõ¿¤,2017,9,121.55,24.45,9.25528
©yÄõ¿¤,2017,10,121.55,24.45,28.4702
©yÄõ¿¤,2017,11,121.55,24.45,8.37488
©yÄõ¿¤,2017,12,121.55,24.45,4.99742
©yÄõ¿¤,2018,1,121.55,24.45,7.22322
©yÄõ¿¤,2018,2,121.55,24.45,2.21598
©yÄõ¿¤,2018,3,121.55,24.45,2.01604
©yÄõ¿¤,2018,4,121.55,24.45,2.17072
©yÄõ¿¤,2018,5,121.55,24.45,3.0335
©yÄõ¿¤,2018,6,121.55,24.45,10.7162
©yÄõ¿¤,2018,7,121.55,24.45,3.76224
©yÄõ¿¤,2018,8,121.55,24.45,10.2071
©yÄõ¿¤,2018,9,121.55,24.45,23.3686
©yÄõ¿¤,2018,10,121.55,24.45,8.08507
©yÄõ¿¤,2018,11,121.55,24.45,3.83936
©yÄõ¿¤,2018,12,121.55,24.45,4.18808
©yÄõ¿¤,2019,1,121.55,24.45,4.1986
©yÄõ¿¤,2019,2,121.55,24.45,1.37372
©yÄõ¿¤,2019,3,121.55,24.45,5.03753
©yÄõ¿¤,2019,4,121.55,24.45,3.92121
©yÄõ¿¤,2019,5,121.55,24.45,10.6734
©yÄõ¿¤,2019,6,121.55,24.45,7.77117
©yÄõ¿¤,2019,7,121.55,24.45,4.34301
©yÄõ¿¤,2019,8,121.55,24.45,22.1276
©yÄõ¿¤,2019,9,121.55,24.45,18.0901
©yÄõ¿¤,2019,10,121.55,24.45,2.55737
©yÄõ¿¤,2019,11,121.55,24.45,5.10559
©yÄõ¿¤,2019,12,121.55,24.45,5.65444
©yÄõ¿¤,2020,1,121.55,24.45,0.784562
©yÄõ¿¤,2020,2,121.55,24.45,1.10632
©yÄõ¿¤,2020,3,121.55,24.45,1.84699
©yÄõ¿¤,2020,4,121.55,24.45,3.05531
©yÄõ¿¤,2020,5,121.55,24.45,5.73165
©yÄõ¿¤,2020,6,121.55,24.45,2.1157
©yÄõ¿¤,2020,7,121.55,24.45,4.95431
©yÄõ¿¤,2020,8,121.55,24.45,3.78288
©yÄõ¿¤,2020,9,121.55,24.45,8.19847
©yÄõ¿¤,2020,10,121.55,24.45,8.10005
©yÄõ¿¤,2020,11,121.55,24.45,7.40384
©yÄõ¿¤,2020,12,121.55,24.45,8.15082
©yÄõ¿¤,1960,1,121.55,24.5,3.54695
©yÄõ¿¤,1960,2,121.55,24.5,2.21854
©yÄõ¿¤,1960,3,121.55,24.5,0.161944
©yÄõ¿¤,1960,4,121.55,24.5,2.12378
©yÄõ¿¤,1960,5,121.55,24.5,6.0656
©yÄõ¿¤,1960,6,121.55,24.5,9.05901
©yÄõ¿¤,1960,7,121.55,24.5,14.7052
©yÄõ¿¤,1960,8,121.55,24.5,21.7746
©yÄõ¿¤,1960,9,121.55,24.5,15.565
©yÄõ¿¤,1960,10,121.55,24.5,7.30673
©yÄõ¿¤,1960,11,121.55,24.5,1.32123
©yÄõ¿¤,1960,12,121.55,24.5,1.84975
©yÄõ¿¤,1961,1,121.55,24.5,0.576283
©yÄõ¿¤,1961,2,121.55,24.5,0.997779
©yÄõ¿¤,1961,3,121.55,24.5,3.73638
©yÄõ¿¤,1961,4,121.55,24.5,1.18374
©yÄõ¿¤,1961,5,121.55,24.5,8.62111
©yÄõ¿¤,1961,6,121.55,24.5,0.267817
©yÄõ¿¤,1961,7,121.55,24.5,1.1078
©yÄõ¿¤,1961,8,121.55,24.5,4.98442
©yÄõ¿¤,1961,9,121.55,24.5,17.103
©yÄõ¿¤,1961,10,121.55,24.5,2.38416
©yÄõ¿¤,1961,11,121.55,24.5,4.7504
©yÄõ¿¤,1961,12,121.55,24.5,1.76267
©yÄõ¿¤,1962,1,121.55,24.5,3.21326
©yÄõ¿¤,1962,2,121.55,24.5,1.9726
©yÄõ¿¤,1962,3,121.55,24.5,3.78585
©yÄõ¿¤,1962,4,121.55,24.5,1.98471
©yÄõ¿¤,1962,5,121.55,24.5,2.03077
©yÄõ¿¤,1962,6,121.55,24.5,13.4248
©yÄõ¿¤,1962,7,121.55,24.5,9.01281
©yÄõ¿¤,1962,8,121.55,24.5,24.8857
©yÄõ¿¤,1962,9,121.55,24.5,26.3409
©yÄõ¿¤,1962,10,121.55,24.5,24.1884
©yÄõ¿¤,1962,11,121.55,24.5,6.87019
©yÄõ¿¤,1962,12,121.55,24.5,1.16723
©yÄõ¿¤,1963,1,121.55,24.5,0.32154
©yÄõ¿¤,1963,2,121.55,24.5,1.75512
©yÄõ¿¤,1963,3,121.55,24.5,1.47911
©yÄõ¿¤,1963,4,121.55,24.5,2.46005
©yÄõ¿¤,1963,5,121.55,24.5,2.47889
©yÄõ¿¤,1963,6,121.55,24.5,12.5078
©yÄõ¿¤,1963,7,121.55,24.5,18.8241
©yÄõ¿¤,1963,8,121.55,24.5,3.8153
©yÄõ¿¤,1963,9,121.55,24.5,26.3903
©yÄõ¿¤,1963,10,121.55,24.5,2.2151
©yÄõ¿¤,1963,11,121.55,24.5,5.00128
©yÄõ¿¤,1963,12,121.55,24.5,6.17955
©yÄõ¿¤,1964,1,121.55,24.5,5.96874
©yÄõ¿¤,1964,2,121.55,24.5,2.59818
©yÄõ¿¤,1964,3,121.55,24.5,1.1985
©yÄõ¿¤,1964,4,121.55,24.5,2.72759
©yÄõ¿¤,1964,5,121.55,24.5,4.39157
©yÄõ¿¤,1964,6,121.55,24.5,10.5954
©yÄõ¿¤,1964,7,121.55,24.5,6.53606
©yÄõ¿¤,1964,8,121.55,24.5,16.762
©yÄõ¿¤,1964,9,121.55,24.5,7.4149
©yÄõ¿¤,1964,10,121.55,24.5,21.9199
©yÄõ¿¤,1964,11,121.55,24.5,6.30063
©yÄõ¿¤,1964,12,121.55,24.5,3.91597
©yÄõ¿¤,1965,1,121.55,24.5,4.50525
©yÄõ¿¤,1965,2,121.55,24.5,2.9826
©yÄõ¿¤,1965,3,121.55,24.5,2.47616
©yÄõ¿¤,1965,4,121.55,24.5,3.43555
©yÄõ¿¤,1965,5,121.55,24.5,5.18643
©yÄõ¿¤,1965,6,121.55,24.5,11.1082
©yÄõ¿¤,1965,7,121.55,24.5,10.9184
©yÄõ¿¤,1965,8,121.55,24.5,11.8318
©yÄõ¿¤,1965,9,121.55,24.5,7.29667
©yÄõ¿¤,1965,10,121.55,24.5,3.95173
©yÄõ¿¤,1965,11,121.55,24.5,9.06861
©yÄõ¿¤,1965,12,121.55,24.5,2.93412
©yÄõ¿¤,1966,1,121.55,24.5,1.68974
©yÄõ¿¤,1966,2,121.55,24.5,2.02203
©yÄõ¿¤,1966,3,121.55,24.5,4.04383
©yÄõ¿¤,1966,4,121.55,24.5,2.55787
©yÄõ¿¤,1966,5,121.55,24.5,7.94423
©yÄõ¿¤,1966,6,121.55,24.5,14.4868
©yÄõ¿¤,1966,7,121.55,24.5,2.69925
©yÄõ¿¤,1966,8,121.55,24.5,3.69541
©yÄõ¿¤,1966,9,121.55,24.5,25.569
©yÄõ¿¤,1966,10,121.55,24.5,1.06464
©yÄõ¿¤,1966,11,121.55,24.5,3.99861
©yÄõ¿¤,1966,12,121.55,24.5,6.4993
©yÄõ¿¤,1967,1,121.55,24.5,4.43438
©yÄõ¿¤,1967,2,121.55,24.5,3.59787
©yÄõ¿¤,1967,3,121.55,24.5,2.15187
©yÄõ¿¤,1967,4,121.55,24.5,4.12733
©yÄõ¿¤,1967,5,121.55,24.5,6.98693
©yÄõ¿¤,1967,6,121.55,24.5,11.1723
©yÄõ¿¤,1967,7,121.55,24.5,7.03194
©yÄõ¿¤,1967,8,121.55,24.5,12.436
©yÄõ¿¤,1967,9,121.55,24.5,4.85033
©yÄõ¿¤,1967,10,121.55,24.5,27.2832
©yÄõ¿¤,1967,11,121.55,24.5,24.7057
©yÄõ¿¤,1967,12,121.55,24.5,4.00599
©yÄõ¿¤,1968,1,121.55,24.5,3.31912
©yÄõ¿¤,1968,2,121.55,24.5,10.202
©yÄõ¿¤,1968,3,121.55,24.5,4.7344
©yÄõ¿¤,1968,4,121.55,24.5,1.37503
©yÄõ¿¤,1968,5,121.55,24.5,5.35671
©yÄõ¿¤,1968,6,121.55,24.5,9.42715
©yÄõ¿¤,1968,7,121.55,24.5,26.1281
©yÄõ¿¤,1968,8,121.55,24.5,8.09141
©yÄõ¿¤,1968,9,121.55,24.5,24.0003
©yÄõ¿¤,1968,10,121.55,24.5,11.0796
©yÄõ¿¤,1968,11,121.55,24.5,2.29199
©yÄõ¿¤,1968,12,121.55,24.5,0.718452
©yÄõ¿¤,1969,1,121.55,24.5,0.718194
©yÄõ¿¤,1969,2,121.55,24.5,2.88542
©yÄõ¿¤,1969,3,121.55,24.5,3.62088
©yÄõ¿¤,1969,4,121.55,24.5,3.46896
©yÄõ¿¤,1969,5,121.55,24.5,1.94263
©yÄõ¿¤,1969,6,121.55,24.5,9.30274
©yÄõ¿¤,1969,7,121.55,24.5,14.5201
©yÄõ¿¤,1969,8,121.55,24.5,7.52873
©yÄõ¿¤,1969,9,121.55,24.5,42.1355
©yÄõ¿¤,1969,10,121.55,24.5,39.0518
©yÄõ¿¤,1969,11,121.55,24.5,6.04564
©yÄõ¿¤,1969,12,121.55,24.5,1.98708
©yÄõ¿¤,1970,1,121.55,24.5,5.42347
©yÄõ¿¤,1970,2,121.55,24.5,2.07553
©yÄõ¿¤,1970,3,121.55,24.5,5.41208
©yÄõ¿¤,1970,4,121.55,24.5,1.40492
©yÄõ¿¤,1970,5,121.55,24.5,2.72881
©yÄõ¿¤,1970,6,121.55,24.5,9.31722
©yÄõ¿¤,1970,7,121.55,24.5,4.49638
©yÄõ¿¤,1970,8,121.55,24.5,7.21358
©yÄõ¿¤,1970,9,121.55,24.5,18.7982
©yÄõ¿¤,1970,10,121.55,24.5,19.4023
©yÄõ¿¤,1970,11,121.55,24.5,5.48057
©yÄõ¿¤,1970,12,121.55,24.5,4.56452
©yÄõ¿¤,1971,1,121.55,24.5,4.10083
©yÄõ¿¤,1971,2,121.55,24.5,6.8365
©yÄõ¿¤,1971,3,121.55,24.5,3.96624
©yÄõ¿¤,1971,4,121.55,24.5,1.35762
©yÄõ¿¤,1971,5,121.55,24.5,8.07306
©yÄõ¿¤,1971,6,121.55,24.5,8.0501
©yÄõ¿¤,1971,7,121.55,24.5,13.2388
©yÄõ¿¤,1971,8,121.55,24.5,1.74487
©yÄõ¿¤,1971,9,121.55,24.5,43.3095
©yÄõ¿¤,1971,10,121.55,24.5,12.2959
©yÄõ¿¤,1971,11,121.55,24.5,8.01937
©yÄõ¿¤,1971,12,121.55,24.5,4.72926
©yÄõ¿¤,1972,1,121.55,24.5,4.61263
©yÄõ¿¤,1972,2,121.55,24.5,2.82924
©yÄõ¿¤,1972,3,121.55,24.5,0.880603
©yÄõ¿¤,1972,4,121.55,24.5,1.91828
©yÄõ¿¤,1972,5,121.55,24.5,6.81992
©yÄõ¿¤,1972,6,121.55,24.5,6.9586
©yÄõ¿¤,1972,7,121.55,24.5,20.6604
©yÄõ¿¤,1972,8,121.55,24.5,16.2367
©yÄõ¿¤,1972,9,121.55,24.5,3.77387
©yÄõ¿¤,1972,10,121.55,24.5,5.17644
©yÄõ¿¤,1972,11,121.55,24.5,8.04966
©yÄõ¿¤,1972,12,121.55,24.5,3.23447
©yÄõ¿¤,1973,1,121.55,24.5,3.96248
©yÄõ¿¤,1973,2,121.55,24.5,1.4376
©yÄõ¿¤,1973,3,121.55,24.5,1.47045
©yÄõ¿¤,1973,4,121.55,24.5,2.91292
©yÄõ¿¤,1973,5,121.55,24.5,2.22768
©yÄõ¿¤,1973,6,121.55,24.5,9.10773
©yÄõ¿¤,1973,7,121.55,24.5,5.77658
©yÄõ¿¤,1973,8,121.55,24.5,10.6763
©yÄõ¿¤,1973,9,121.55,24.5,5.6899
©yÄõ¿¤,1973,10,121.55,24.5,19.9101
©yÄõ¿¤,1973,11,121.55,24.5,8.17648
©yÄõ¿¤,1973,12,121.55,24.5,2.71883
©yÄõ¿¤,1974,1,121.55,24.5,2.00287
©yÄõ¿¤,1974,2,121.55,24.5,4.33138
©yÄõ¿¤,1974,3,121.55,24.5,1.90362
©yÄõ¿¤,1974,4,121.55,24.5,4.7612
©yÄõ¿¤,1974,5,121.55,24.5,12.6591
©yÄõ¿¤,1974,6,121.55,24.5,12.4986
©yÄõ¿¤,1974,7,121.55,24.5,7.28721
©yÄõ¿¤,1974,8,121.55,24.5,4.71143
©yÄõ¿¤,1974,9,121.55,24.5,22.9855
©yÄõ¿¤,1974,10,121.55,24.5,59.588
©yÄõ¿¤,1974,11,121.55,24.5,14.2793
©yÄõ¿¤,1974,12,121.55,24.5,7.10677
©yÄõ¿¤,1975,1,121.55,24.5,3.77163
©yÄõ¿¤,1975,2,121.55,24.5,0.542502
©yÄõ¿¤,1975,3,121.55,24.5,2.68119
©yÄõ¿¤,1975,4,121.55,24.5,2.12762
©yÄõ¿¤,1975,5,121.55,24.5,6.78196
©yÄõ¿¤,1975,6,121.55,24.5,9.01902
©yÄõ¿¤,1975,7,121.55,24.5,6.31633
©yÄõ¿¤,1975,8,121.55,24.5,27.334
©yÄõ¿¤,1975,9,121.55,24.5,17.8573
©yÄõ¿¤,1975,10,121.55,24.5,21.0335
©yÄõ¿¤,1975,11,121.55,24.5,4.2655
©yÄõ¿¤,1975,12,121.55,24.5,3.99125
©yÄõ¿¤,1976,1,121.55,24.5,4.67107
©yÄõ¿¤,1976,2,121.55,24.5,1.80811
©yÄõ¿¤,1976,3,121.55,24.5,1.82274
©yÄõ¿¤,1976,4,121.55,24.5,1.38469
©yÄõ¿¤,1976,5,121.55,24.5,8.64386
©yÄõ¿¤,1976,6,121.55,24.5,7.69823
©yÄõ¿¤,1976,7,121.55,24.5,5.94375
©yÄõ¿¤,1976,8,121.55,24.5,10.0237
©yÄõ¿¤,1976,9,121.55,24.5,17.1171
©yÄõ¿¤,1976,10,121.55,24.5,4.63341
